id,c_date,campaign_name,category,campaign_id,impressions,mark_spent,clicks,leads,orders,revenue,ctr,cpc,cpa,roas
189,2021-02-18,facebOOK_tier2,social,348934,4678356,373294.0,33003,1313,51,237711.0,0.007054401161433632,11.310911129291277,7319.490196078431,0.6367929835464808
190,2021-02-18,google_hot,search,89459845,527210,119542.0,9004,162,28,214368.0,0.01707858348665617,13.27654375832963,4269.357142857143,1.7932442154221948
191,2021-02-18,google_wide,search,127823,10593685,200986.0,24005,480,43,93353.0,0.0022659726053776376,8.372672359925016,4674.093023255814,0.46447513757177117
192,2021-02-18,youtube_blogger,influencer,10934,4064081,86522.9,45004,144,31,256897.0,0.01107359818861878,1.9225602168696114,2791.0612903225806,2.9691214695762627
193,2021-02-18,instagram_tier1,social,9034945,11212959,241388.0,27009,599,72,430632.0,0.002408730826537402,8.937317190566107,3352.6111111111113,1.7839826337680416
194,2021-02-18,instagram_tier2,social,983498,13281923,58596.4,51000,1020,16,36016.0,0.0038398054257655313,1.1489490196078431,3662.275,0.6146452683099985
195,2021-02-18,facebook_retargeting,social,4387490,97885,17176.7,2991,28,6,33930.0,0.030556265004852635,5.742795051822133,2862.7833333333333,1.9753503292250547
196,2021-02-18,facebook_lal,social,544756,1181224,171831.0,11991,128,19,17917.0,0.010151334547892694,14.329997498123593,9043.736842105263,0.10427105702696254
197,2021-02-18,instagram_blogger,influencer,374754,2482796,518530.0,30000,1032,134,796630.0,0.012083151414775922,17.284333333333333,3869.626865671642,1.5363238385435751
198,2021-02-18,banner_partner,media,39889,419970000,339735.0,41997,840,114,516420.0,0.0001,8.089506393313808,2980.1315789473683,1.5200671111307342
199,2021-02-19,facebook_tier1,social,349043,15345139,53253.9,26407,71,10,44550.0,0.0017208706939702534,2.0166584617715,5325.39,0.8365584492403373
200,2021-02-19,facebOOK_tier2,social,348934,7260800,415376.0,36304,726,58,288898.0,0.005,11.44160423093874,7161.6551724137935,0.6955096105697007
201,2021-02-19,google_hot,search,89459845,413291,9777.55,9904,14,2,15962.0,0.02396374467384966,0.9872324313408724,4888.775,1.6325153029133066
202,2021-02-19,google_wide,search,127823,8455475,81623.5,26406,281,20,72300.0,0.003122946966314725,3.091096720442324,4081.175,0.8857743174453435
203,2021-02-19,youtube_blogger,influencer,10934,3801165,880357.0,49510,1666,369,2812520.0,0.013024954191675446,17.781397697434862,2385.791327913279,3.1947494027990917
204,2021-02-19,instagram_tier1,social,9034945,6168252,300775.0,29699,1082,96,574176.0,0.004814816255885784,10.127445368530926,3133.0729166666665,1.9089884465131743
205,2021-02-19,instagram_tier2,social,983498,11222000,9908.98,56110,185,3,3621.0,0.005,0.17659918018178578,3302.9933333333333,0.3654261084390119
206,2021-02-19,facebook_retargeting,social,4387490,115166,3173.41,3297,7,1,5199.0,0.028628240973898548,0.9625144070367,3173.41,1.6383007553388942
207,2021-02-19,facebook_lal,social,544756,1320200,440355.0,13202,264,45,80325.0,0.01,33.35517345856688,9785.666666666666,0.18240964676227134
208,2021-02-19,instagram_blogger,influencer,374754,3299900,404285.0,32999,694,104,519272.0,0.01,12.251431861571563,3887.355769230769,1.2844206438527277
209,2021-02-19,banner_partner,media,39889,19065489,492126.0,46209,924,139,556417.0,0.0024236986525758663,10.650003246120885,3540.4748201438847,1.1306393078195422
210,2021-02-20,facebook_tier1,social,349043,9916906,56874.2,28796,88,12,59772.0,0.0029037282394327422,1.9750729267953882,4739.516666666666,1.0509510463443883
211,2021-02-20,facebOOK_tier2,social,348934,7918600,455831.0,39593,853,68,387124.0,0.005,11.5129189503195,6703.39705882353,0.8492708920630673
212,2021-02-20,google_hot,search,89459845,540450,190469.0,10809,359,47,365378.0,0.02,17.621334073457305,4052.531914893617,1.9183069160860822
213,2021-02-20,google_wide,search,127823,5762000,435770.0,28810,732,96,253440.0,0.005,15.125650815688997,4539.270833333333,0.581591206370333
214,2021-02-20,youtube_blogger,influencer,10934,5399300,303860.0,53993,1094,182,1452540.0,0.01,5.627766562332154,1669.5604395604396,4.780293556243007
215,2021-02-20,instagram_tier1,social,9034945,7669421,404737.0,32395,1003,139,847066.0,0.004223917294408535,12.49381077326748,2911.776978417266,2.092880067797113
216,2021-02-20,instagram_tier2,social,983498,12239000,150065.0,61195,1224,48,73392.0,0.005,2.452242830296593,3126.3541666666665,0.4890680705027821
217,2021-02-20,facebook_retargeting,social,4387490,111784,73587.5,3594,116,24,119544.0,0.0321512917769985,20.47509738452977,3066.1458333333335,1.6245150331238323
218,2021-02-20,facebook_lal,social,544756,1118531,173041.0,14399,113,18,17658.0,0.012873134495154806,12.017570664629488,9613.388888888889,0.1020451800440358
219,2021-02-20,instagram_blogger,influencer,374754,5497354,504576.0,35994,822,137,682397.0,0.0065475135856268305,14.018336389398232,3683.036496350365,1.3524166825215627
220,2021-02-20,banner_partner,media,39889,26012342,750361.0,50408,1678,252,1003210.0,0.0019378493485899886,14.885752261545786,2977.623015873016,1.3369698052004302
221,2021-02-21,facebook_tier1,social,349043,478600,38596.7,2393,66,7,31094.0,0.005,16.129001253656497,5513.814285714286,0.8056129150937775
222,2021-02-21,facebOOK_tier2,social,348934,543787,39481.0,3299,113,6,29538.0,0.006066713621325997,11.967565929069416,6580.166666666667,0.7481573415060409
223,2021-02-21,google_hot,search,89459845,49655,9444.12,907,18,2,15962.0,0.018266035645957104,10.412480705622933,4722.06,1.690152179345455
224,2021-02-21,google_wide,search,127823,478400,17476.2,2392,48,5,12910.0,0.005,7.306103678929766,3495.2400000000002,0.738718943477415
225,2021-02-21,youtube_blogger,influencer,10934,713896,30801.0,4507,90,20,159620.0,0.006313244506202584,6.834035944086976,1540.05,5.182299275997533
226,2021-02-21,instagram_tier1,social,9034945,555915,29457.5,2709,60,10,55540.0,0.004873047138501389,10.873938722775932,2945.75,1.8854281592124247
227,2021-02-21,instagram_tier2,social,983498,781353,12503.5,5104,102,4,7924.0,0.006532258787001522,2.4497452978056424,3125.875,0.6337425520854161
228,2021-02-21,facebook_retargeting,social,4387490,10812,1555.96,296,3,1,3993.0,0.02737698853126156,5.256621621621622,1555.96,2.5662613434792667
229,2021-02-21,facebook_lal,social,544756,119400,32169.9,1194,24,4,3924.0,0.01,26.942964824120605,8042.475,0.1219773763673496
230,2021-02-21,instagram_blogger,influencer,374754,300900,65006.3,3009,89,17,84677.0,0.01,21.60395480225989,3823.9,1.3025968252307853
231,2021-02-21,banner_partner,media,39889,42080000,25023.2,4208,67,10,31710.0,0.0001,5.946577946768061,2502.32,1.267224016113047
232,2021-02-22,facebook_tier1,social,349043,605386,59710.0,4802,96,12,67632.0,0.007932129253071594,12.434402332361516,4975.833333333333,1.1326745938703735
233,2021-02-22,facebOOK_tier2,social,348934,2090371,95536.2,6606,132,14,69734.0,0.003160204576125482,14.46203451407811,6824.0142857142855,0.7299222703017286
234,2021-02-22,google_hot,search,89459845,90500,30645.4,1810,65,7,59045.0,0.02,16.931160220994474,4377.914285714286,1.9267165708393428
235,2021-02-22,google_wide,search,127823,959600,12348.3,4798,39,4,11924.0,0.005,2.5736348478532722,3087.075,0.9656389948413953
236,2021-02-22,youtube_blogger,influencer,10934,757387,77803.8,8997,180,42,359394.0,0.011878999771583087,8.647749249749918,1852.4714285714285,4.61923453610235
237,2021-02-22,instagram_tier1,social,9034945,4565811,33474.7,5397,108,9,53829.0,0.0011820463002082215,6.202464332036316,3719.4111111111106,1.6080502588522079
238,2021-02-22,instagram_tier2,social,983498,2190892,19196.6,10202,124,7,14602.0,0.004656550847782547,1.8816506567339737,2742.371428571428,0.7606555327505913
239,2021-02-22,facebook_retargeting,social,4387490,17821,5792.48,598,12,3,12168.0,0.03355591717636496,9.686421404682273,1930.8266666666666,2.1006546418805074
240,2021-02-22,facebook_lal,social,544756,239600,51783.3,2396,48,6,5886.0,0.01,21.612395659432387,8630.550000000001,0.11366598884196255
241,2021-02-22,instagram_blogger,influencer,374754,599700,137382.0,5997,236,35,158340.0,0.01,22.908454227113555,3925.2,1.15255273616631
242,2021-02-22,banner_partner,media,39889,105873774,60021.6,8409,168,20,80600.0,7.942476859283395e-05,7.137780948983232,3001.08,1.3428499073666813
243,2021-02-23,facebook_tier1,social,349043,924525,9858.28,1203,28,2,9962.0,0.0013012087288066846,8.19474646716542,4929.14,1.0105211051014984
244,2021-02-23,facebOOK_tier2,social,348934,475992,19350.0,1641,37,3,12225.0,0.0034475369333938385,11.791590493601463,6450.0,0.6317829457364341
245,2021-02-23,google_hot,search,89459845,22175,5409.21,442,9,2,15050.0,0.019932356257046223,12.238031674208145,2704.605,2.782291683998218
246,2021-02-23,google_wide,search,127823,241000,12581.6,1205,24,3,8943.0,0.005,10.441161825726141,4193.866666666667,0.7107998982641317
247,2021-02-23,youtube_blogger,influencer,10934,297609,16343.0,2246,45,8,63848.0,0.0075468147804669886,7.276491540516473,2042.875,3.906749066878786
248,2021-02-23,instagram_tier1,social,9034945,536236,557.25,1349,1,0,0.0,0.0025156833931328742,0.4130837657524092,inf,0.0
249,2021-02-23,instagram_tier2,social,983498,512000,4285.44,2560,51,2,2934.0,0.005,1.674,2142.72,0.6846438172043011
250,2021-02-23,facebook_retargeting,social,4387490,4908,1238.09,155,3,1,5265.0,0.03158109209453953,7.9876774193548385,1238.09,4.2525179914222715
251,2021-02-23,facebook_lal,social,544756,60800,16078.6,608,12,2,2720.0,0.01,26.445065789473684,8039.3,0.16916895749629943
252,2021-02-23,instagram_blogger,influencer,374754,117218,15435.0,1500,31,4,17816.0,0.012796669453496903,10.29,3858.75,1.1542597991577583
253,2021-02-23,banner_partner,media,39889,654544,16706.4,2099,42,6,23886.0,0.0032068126818059596,7.959218675559791,2784.4,1.4297514724895848
254,2021-02-24,facebook_tier1,social,349043,479596,94564.2,2408,93,15,81825.0,0.005020892584592032,39.270847176079734,6304.28,0.8652851713439124
255,2021-02-24,facebOOK_tier2,social,348934,395127,44347.2,3297,66,7,34867.0,0.008344152639531088,13.450773430391264,6335.314285714286,0.7862277663527799
256,2021-02-24,google_hot,search,89459845,45150,14306.2,903,18,3,23943.0,0.02,15.84296788482835,4768.733333333334,1.6736100431980538
257,2021-02-24,google_wide,search,127823,291441,22357.6,2408,52,5,19060.0,0.008262392731290381,9.284717607973421,4471.5199999999995,0.8525065302179126
258,2021-02-24,youtube_blogger,influencer,10934,409320,22944.3,4508,65,14,111734.0,0.011013388058242939,5.089685004436557,1638.8785714285714,4.869793369159225
259,2021-02-24,instagram_tier1,social,9034945,869482,23908.4,2703,42,7,36456.0,0.003108747507136433,8.845135035146134,3415.4857142857145,1.5248197286309413
260,2021-02-24,instagram_tier2,social,983498,624157,18675.0,5098,122,6,10590.0,0.008167816751234064,3.6632012553942723,3112.5,0.5670682730923695
261,2021-02-24,facebook_retargeting,social,4387490,8966,2857.1,297,6,1,4981.0,0.03312513941556993,9.619865319865319,2857.1,1.7433761506422596
262,2021-02-24,facebook_lal,social,544756,148794,48796.6,1196,38,6,8178.0,0.00803795851983279,40.79983277591973,8132.766666666666,0.16759364381944644
263,2021-02-24,instagram_blogger,influencer,374754,355802,42311.5,2990,60,9,44829.0,0.008403550289205794,14.151003344481605,4701.277777777777,1.059499190527398
264,2021-02-24,banner_partner,media,39889,2770687,34169.9,4205,84,16,63696.0,0.0015176741364145427,8.12601664684899,2135.61875,1.864096763525793
265,2021-02-25,facebook_tier1,social,349043,94600,11230.2,473,15,2,10104.0,0.005,23.74249471458774,5615.1,0.8997168349628679
266,2021-02-25,facebOOK_tier2,social,348934,131400,10357.0,657,13,2,9962.0,0.005,15.76407914764079,5178.5,0.9618615429178333
267,2021-02-25,google_hot,search,89459845,8750,1078.73,175,1,0,0.0,0.02,6.164171428571429,inf,0.0
268,2021-02-25,google_wide,search,127823,61867,9472.22,487,19,2,5730.0,0.007871724829068808,19.45014373716632,4736.11,0.6049268281353263
269,2021-02-25,youtube_blogger,influencer,10934,94976,9034.91,904,22,5,38030.0,0.009518194070080862,9.994369469026548,1806.982,4.209228426182441
270,2021-02-25,instagram_tier1,social,9034945,106000,2304.01,530,6,1,5981.0,0.005,4.347188679245283,2304.01,2.5959088719232986
271,2021-02-25,instagram_tier2,social,983498,115468,2059.03,1015,20,1,1981.0,0.008790314199605085,2.028600985221675,2059.03,0.9621035147618052
272,2021-02-25,facebook_retargeting,social,4387490,2214,1487.47,66,3,1,4461.0,0.02981029810298103,22.537424242424244,1487.47,2.9990520817226565
273,2021-02-25,facebook_lal,social,544756,25000,5871.29,250,5,1,981.0,0.01,23.48516,5871.29,0.1670842353213689
274,2021-02-25,instagram_blogger,influencer,374754,46753,6227.53,591,12,2,10130.0,0.012640900049194704,10.537275803722503,3113.765,1.6266481253402232
275,2021-02-25,banner_partner,media,39889,2885291,7583.66,848,17,3,11943.0,0.00029390449698141365,8.942995283018869,2527.8866666666668,1.574833259929902
276,2021-02-26,facebook_tier1,social,349043,168408,19887.7,1207,39,4,22488.0,0.0071671179516412525,16.476967688483846,4971.925,1.130749156513825
277,2021-02-26,facebOOK_tier2,social,348934,438858,17935.4,1657,33,3,15345.0,0.0037757087714021392,10.824019312009657,5978.466666666667,0.8555705476320572
278,2021-02-26,google_hot,search,89459845,22450,1545.74,449,2,0,0.0,0.02,3.442628062360802,inf,0.0
279,2021-02-26,google_wide,search,127823,240600,4453.1,1203,11,1,2283.0,0.005,3.7016625103906904,4453.1,0.5126765623947362
280,2021-02-26,youtube_blogger,influencer,10934,195016,38804.2,2247,82,16,127696.0,0.011522131517413955,17.26933689363596,2425.2625,3.290777802402833
281,2021-02-26,instagram_tier1,social,9034945,174375,12592.4,1342,27,4,26556.0,0.007696057347670251,9.383308494783904,3148.1,2.108891077157651
282,2021-02-26,instagram_tier2,social,983498,508600,2403.54,2543,73,1,1981.0,0.005,0.9451592607156901,2403.54,0.8242009702355693
283,2021-02-26,facebook_retargeting,social,4387490,4906,1071.16,143,3,1,4981.0,0.02914798206278027,7.490629370629371,1071.16,4.65009895813884
284,2021-02-26,facebook_lal,social,544756,55269,315.92,610,0,0,0.0,0.011036928477084804,0.5179016393442624,inf,0.0
285,2021-02-26,instagram_blogger,influencer,374754,192489,15596.0,1497,34,5,25205.0,0.007777067780496548,10.41816967267869,3119.2,1.6161195178250833
286,2021-02-26,banner_partner,media,39889,20930000,8087.73,2093,22,3,12213.0,0.0001,3.8641806020066887,2695.91,1.510065246985248
287,2021-02-27,facebook_tier1,social,349043,213771,5003.33,241,9,1,4223.0,0.00112737462050512,20.76070539419087,5003.33,0.8440378707780618
288,2021-02-27,facebOOK_tier2,social,348934,66400,3235.77,332,13,0,0.0,0.005,9.74629518072289,inf,0.0
289,2021-02-27,google_hot,search,89459845,4662,1754.25,83,2,0,0.0,0.017803517803517802,21.1355421686747,inf,0.0
290,2021-02-27,google_wide,search,127823,40004,1487.24,243,5,0,0.0,0.006074392560743926,6.1203292181069955,inf,0.0
291,2021-02-27,youtube_blogger,influencer,10934,44000,5721.83,440,15,3,23943.0,0.01,13.004159090909091,1907.2766666666666,4.184500413329302
292,2021-02-27,instagram_tier1,social,9034945,44112,1832.16,275,6,1,5981.0,0.006234131302140007,6.6624,1832.16,3.2644528862108113
293,2021-02-27,instagram_tier2,social,983498,78799,254.14,503,3,0,0.0,0.006383329737687026,0.505248508946322,inf,0.0
294,2021-02-27,facebook_retargeting,social,4387490,667,200.42,20,0,0,0.0,0.029985007496251874,10.020999999999999,inf,0.0
295,2021-02-27,facebook_lal,social,544756,13693,3098.45,115,2,0,0.0,0.008398451763674871,26.94304347826087,inf,0.0
296,2021-02-27,instagram_blogger,influencer,374754,24018,3524.08,298,6,1,4661.0,0.012407361145807311,11.825771812080538,3524.08,1.3226146966016663
297,2021-02-27,banner_partner,media,39889,182546,2791.06,426,9,1,3981.0,0.002333658365562653,6.5517840375586855,2791.06,1.4263398135475411
298,2021-02-28,facebook_tier1,social,349043,97200,6440.5,486,11,1,4981.0,0.005,13.252057613168724,6440.5,0.7733871593820355
299,2021-02-28,facebOOK_tier2,social,348934,132200,8665.55,661,13,1,5509.0,0.005,13.109757942511346,8665.55,0.6357357582611606
300,2021-02-28,google_hot,search,89459845,11554,3529.73,187,5,1,8714.0,0.016184871040332352,18.875561497326203,3529.73,2.46874406824318
301,2021-02-28,google_wide,search,127823,55625,384.75,487,1,0,0.0,0.00875505617977528,0.7900410677618069,inf,0.0
302,2021-02-28,youtube_blogger,influencer,10934,129025,9892.77,909,21,5,37450.0,0.007045146289478783,10.883135313531353,1978.554,3.785592912803997
303,2021-02-28,instagram_tier1,social,9034945,63566,4950.74,546,12,1,5981.0,0.008589497530126168,9.067289377289377,4950.74,1.2081022231020009
304,2021-02-28,instagram_tier2,social,983498,775780,760.75,1024,4,0,0.0,0.0013199618448529221,0.742919921875,inf,0.0
305,2021-02-28,facebook_retargeting,social,4387490,1933,224.81,58,0,0,0.0,0.03000517330574237,3.876034482758621,inf,0.0
306,2021-02-28,facebook_lal,social,544756,25840,6844.8,248,5,1,1491.0,0.009597523219814242,27.6,6844.8,0.21782959326788218
307,2021-02-28,instagram_blogger,influencer,374754,94058,4845.65,594,12,1,5008.0,0.00631525229113951,8.157659932659932,4845.65,1.0335042770319771
308,2021-02-28,banner_partner,media,39889,8490000,6822.62,849,18,2,7030.0,0.0001,8.036065959952886,3411.31,1.0303959475978437
